target_hash,rank_bin_upper,dc_datacenter,dc_domain,dc_provider,tag
16ccc50aa7e8e9369c558629be291bff48ad72b2dc99f4da0ce035a35e08b1e7,77000,"Namecheap, Inc.",www.namecheap.com,namecheap,['Unknown()']
b80cc32e7062f8997b3ed9967019a8989fe7642e8fbf90c119079b9a8309b3ff,57000,Microsoft Corporation,azure.microsoft.com,microsoft azure,['Business Services']
498abf2ce25375c40966b9b981c5c83d715e256b8512506128ffa1eb18fa424f,24000,NOT_DC,NOT_DC,NOT_DC,['Sports']
e98b10ca5a55ee228a5690d26b6659ae81f8d2aa358572f5ee7f8019341bfa91,94000,NOT_DC,NOT_DC,NOT_DC,['Illegal Downloads']
50ebb6833a5c373266df9b02f3064261077b4a8a6d72ba3a872ea06fb6b8afdc,59000,Unitas Global,unitasglobal.com,unitasglobal unitas,"['Blogs', 'Financial Institutions']"
d726989b56c209640b530514ec13a0a3d7c820d346e1102740069c6133fb96c3,89000,Amazon AWS,NOT_DC,amazon aws,['SaaS and B2B']
12ced2c334bda3620b788816281c5f002e983acab309d60b4fac8684a2eae00d,60000,OVH SAS,proof.ovh.net,ovh proof,['Unknown()']
22a59d47caf4d8ae1948ad1c6d05302d29a6c72a4819092d090c50728d0df4e6,51000,cloudflare,NOT_DC,cloudflare,['Unknown()']
46d07e655591ebb2cc0c94d2dfe860840386273132a1f5b3ed7fe6663eefbfe6,35000,Iron Mountain Data Center,www.ironmountain.com,mountain iron,"['Ecommerce/Shopping', 'Lingerie/Bikini']"
3cd1a2b34b0dd777c6f640914ab3ce0640a6b1775bb74bc4a5001ebba521e6b1,5000,"GoDaddy.com, LLC",godaddy.com,godaddy,['Streaming Video']
b7d0f96167630204756d866e77c1d24939a93d4af4c7d4bd586f340b3f891bef,17000,cloudflare,NOT_DC,cloudflare,['SaaS and B2B']
6e0ae7da33e29f3bee14fb9c8f1276e128df40b2b44b773ae1a6fdb5dfbbae48,22000,Tiggee LLC,www.tiggee.com,tiggee,['Financial Institutions']
0c0036f2a91b09a8b7726f947e83284fd66f2ebdd869c6de0fa262501f984d6a,64000,Amazon AWS,NOT_DC,amazon aws,['Sports']
8aa3dc91dcce7195f052eb400c58cab1e31c3cc88df602714b0247b407ce2e31,100000,NOT_DC,NOT_DC,NOT_DC,"['Software/Technology', 'News/Media']"
d0366e6c92af650b174beea0cdedf8fd558b20ffe55014d15685e693bf62b208,88000,NOT_DC,NOT_DC,NOT_DC,['Games']
93f846c29d57faa26589374e31c76eaf44c21328be6008419f2c067c1f8990fc,1000,cloudflare,NOT_DC,cloudflare,"['Video Sharing', 'P2P/File sharing', 'Streaming Video']"
083f701f154eae779515a4087ba722060d43c8cbd039c4ba002bbf53e8b925e9,99000,NOT_DC,NOT_DC,NOT_DC,['Search Engines']
68218a046071316b0cddabde003eff6048f4fa6c35fa19cda107c889746d1472,66000,NOT_DC,NOT_DC,NOT_DC,['News/Media']
9b2d5b4678781e53038e91ea5324530a03f27dc1d0e5f6c9bc9d493a23be9de0,51000,,,,['Software/Technology']
447cecb2dcb945f7f948d9398270b9c20ee352e564acf9801b57d8f9316c24e2,70000,OVH SAS,proof.ovh.net,ovh proof,['Search Engines']
7b25d841b94099acc509393c3e55564c789f56e3f1cd4ce567a81cc3a8f3c12f,31000,NOT_DC,NOT_DC,NOT_DC,['Government']
67557a5b0cc61904b727f1eca38598c277320874c1beff113a63ae3dc11c9cb3,11000,NOT_DC,NOT_DC,NOT_DC,['Entertainment']
e1c87b00554e6baaf45415f3fef8a3c7315991827c7a77a4eaec989016f1cc0f,28000,Amazon AWS,NOT_DC,amazon aws,['Financial Institutions']
8cd0086b6914fe6d121da63cb95324c96b613dcb884bfa4264d3f5957ab01037,92000,NOT_DC,NOT_DC,NOT_DC,['Unknown()']
ab03929686dd4b55ee64cd57fcacd1a949a122a6f4645ebf0728a34008451e0d,72000,NOT_DC,NOT_DC,NOT_DC,['Financial Institutions']
c12cb99f4ba20cc0982ceeefb561036687513fa0263d062dcdd517ead7cb015a,53000,Scaleway,www.scaleway.com,scaleway,"['Illegal Downloads', 'Anime/Manga/Webcomic']"
a74dde38524995bee66c8e79633a3cdeda747f3648168054c92e19cb7529b746,21000,cloudflare,NOT_DC,cloudflare,"['Adult Themes', 'Pornography']"
6066473b4e9992b8a25a48eaa53fdfb986ff6ced9b3f9fffce44783f853d5fb2,61000,NOT_DC,NOT_DC,NOT_DC,['Games']
3128bbcebe432c31bd6ae476eacc29f17968e5165604a1f50f4a5f5cacbae9de,78000,"Cloudflare, Inc.",www.cloudflare.com,cloudflare,['Chat']
a9688a1df771a65fa79419b81c9bf891a2974bc0b37535f3cdb070b941ab1973,34000,"Leaseweb USA, Inc.",us.leaseweb.com,leaseweb us,['Software/Technology']
690df4f33e5afc3c7bf60ee916f88fee08a0d41759f02fb6e2e837f7ef5efb0c,55000,NOT_DC,NOT_DC,NOT_DC,['Ecommerce/Shopping']
c46d649f64e38b3b5618030e81d6d909950c046ddfcb34835190f641311dce39,66000,Hetzner Online GmbH,www.hetzner.com,online hetzner,['Software/Technology']
70506224ebfc018f1b962258dbcf87e85f8c08a01b186af4594af35ff611178b,35000,"Cloudflare, Inc.",www.cloudflare.com,cloudflare,['Entertainment']
20b7a3aa1164f73ee626b05a35ed526354476e43a51908275c646ad3822852ee,22000,cloudflare,NOT_DC,cloudflare,['Science and Technology']
d5680b3bd13fe7c077db041cc16802de4b379f83d16a5146785c7c0ecd7d1505,99000,Amazon AWS,NOT_DC,amazon aws,['SaaS and B2B']
c8a2d6a982027da8fa7004a3f341352d5ba4f36944314ca5478e46c489c68980,35000,Amazon AWS,NOT_DC,amazon aws,['Automotive']
17ed2f35337aaa80cb6360311fc9459b9a20df0856ab87532fced12faf306f7b,88000,NOT_DC,NOT_DC,NOT_DC,['Automotive']
11eea655af3b43517bab2d08be0d4dc94ea7afbe136c956d38eccbc0bbe4d266,71000,cloudflare,NOT_DC,cloudflare,['Unknown()']
510fdd8a76d2ccb2e70f301d079210e14ef200e0fd97efc4db9cf15296c42763,7000,NOT_DC,NOT_DC,NOT_DC,['Fashion']
ce76774320252a314795f6ccfc08b61b4a9a62246b1fe99aa4de088ff2bf4e30,51000,Seflow s.r.l.,www.seflow.net,seflow,['Nature']
7c585faaae54b2e20b91347e72d604f9d07cca19470e9d81051af3147b1b52f8,13000,NOT_DC,NOT_DC,NOT_DC,['Travel']
aa14cb57048291ec4530a65012b023d1f9d73f1a81c20a8fa7a8444cb29db5d2,64000,NOT_DC,NOT_DC,NOT_DC,['Financial Institutions']
a38aca29bde2da8e20ee88cc38332aa431766e835c25de93d6a339ba2ebeea70,19000,"Cloudflare, Inc.",www.cloudflare.com,cloudflare,"['Pornography', 'Regional Restricted Sites (Germany)']"
dbce896f1fce061f3b16a0722f00eb86c36adbee7514ed939d4ce54adb2a76e8,27000,Amazon AWS,NOT_DC,amazon aws,"['News/Media', 'Sports']"
6f77caa5606a6ab6518062df210381e9d1748968cf5550cdfa8b529978620dff,65000,alibaba,NOT_DC,alibaba,['Forums/Message boards']
cd9be5c7549b2dc347bc20f7df82810a35e56333d98a9e78e7d5f9ccc263e8e0,92000,cloudflare,NOT_DC,cloudflare,['Pornography']
91daa93a6949f2ba02490b1eebea351601827ce73e6dc69f5f2abeeaea43a594,19000,cloudflare,NOT_DC,cloudflare,['Entertainment']
de5a1ea2248b00ecd1bf7588bee199de350bedf29943c2c5c21042ec7e34575e,23000,cloudflare,NOT_DC,cloudflare,"['Nudity', 'Pornography', 'Lingerie/Bikini']"
0fc718b73f53025d404b20caf88ef4126afb8ed1f4c455a62487a2f52478e2b7,88000,Amazon AWS,NOT_DC,amazon aws,['SaaS and B2B']
174b826fbc38ed600dc00f07879fb2512400263406545a0151a3e5e23d2536d2,44000,Unitas Global,unitasglobal.com,unitasglobal unitas,['Financial Institutions']
d3d62f339ee30606c85da9d3371fc0275943ce61bf80941c82ae2af979e2cb1d,54000,cloudflare,NOT_DC,cloudflare,['Streaming Audio']
ef7f771ae03af68959fd8a9cc55a58da11dffc8a794de52b88bf384827afcf50,24000,IONOS SE,www.ionos.com,se ionos,['Automotive']
59bfac2dc5e9a8ba73caa5770f5dc75d32783d86083c6b2342b7467dbae66f38,60000,Amazon AWS,NOT_DC,amazon aws,"['Conventions', 'Conferences and Trade Shows']"
424ad24bd624cfd761a0b25dd396fdb3eab92abbb1513baa173eb40d579881a8,43000,"DIX Co., Ltd.",gmocloud.com,dix co,['Business Services']
dc980d888be4a173f10d20f470c04619dfed5dc8b79d829d769c5d1e1983f8c9,87000,UK-2 Limited,www.uk2.net,uk-2 limited,['Games']
513de66b34a8d16ec13dbf2e81aa0439b9d8b8176d0e370457a667aadf807433,43000,NOT_DC,NOT_DC,NOT_DC,['Financial Institutions']
4139eac8755e061770e2105e5cb80dda3f66a4198e6a0ca4650f658bb6276f4e,14000,NOT_DC,NOT_DC,NOT_DC,['Financial Institutions']
1e211f9542a0d9630fb2dd7a279fdde4cd4dbe26611464919de2fce12dd1c938,78000,"Alestra, S. de R.L. de C.V.",alestra.net.mx,alestra de,['Government']
20440bdfdd1ada48d9a7200eaf48d8b3adfaf93e1085c7e0b645b3bf8fea48cd,89000,Amazon AWS,NOT_DC,amazon aws,['Health and Medicine']
42c162ad7482220cf009d5971eb0d240dea4b3a5c98a6d9df4f76545dedaba69,14000,NOT_DC,NOT_DC,NOT_DC,"['Software/Technology', 'Business Services']"
9bb163b4db19e9c62b8fdf01b3864f35d4ae80d41ac1645adfe64022c7fed8f0,9000,NOT_DC,NOT_DC,NOT_DC,['Software/Technology']
0093aabfced816e94aee1549fd422369383980acf7575a89c86756db28d3e4b1,98000,NOT_DC,NOT_DC,NOT_DC,['Streaming Video']
b18efb38345ef2af5052691555350938bdec2d8d6c1b2f2419ebc6905c9766e0,77000,Amazon AWS,NOT_DC,amazon aws,['Educational Institutions']
1b6909905e07c8ccf6760e340db716c3250be0d32509e3f1459f9efb4c0e1a44,100000,"Liquid Web, L.L.C",liquidweb.com,web liquid,['Business Services']
28e0b101af428aa20603d30f1e801cdff71db617f67cbb94d60d0e8f6df99684,36000,myLoc managed IT AG,www.myloc.de,ag it,['Unknown()']
b78cfc5fd0f199bc3010b6c090c7ea8ec8dd03737f9ea4a826b78c1139306e16,48000,NOT_DC,NOT_DC,NOT_DC,['Automotive']
0d1b99fbe30bc5a1395d506d05c5c67820afd3aff0b683f7e77803b882fab88c,23000,cloudflare,NOT_DC,cloudflare,['Unknown()']
b3eb38a871848ffd3354461f766abaa2fc68742e2f64d572456ae62aec49ebf4,29000,NOT_DC,NOT_DC,NOT_DC,['Ecommerce/Shopping']
8f8083d23e54a663d76a5ac4f46784ae4b14121912c2f9709d818c8a481be60c,34000,"New Dream Network, LLC",www.dreamhost.com,dreamhost new,['Software/Technology']
9b2d5b4678781e53038e91ea5324530a03f27dc1d0e5f6c9bc9d493a23be9de0,23000,,,,['Ecommerce/Shopping']
7e01e0425f944eb28a0cf47c5c0d7ad4f771b74ab2302ff347f2900d320247bb,43000,cloudflare,NOT_DC,cloudflare,['Recipes and Food']
6005e8d46b2f2d0133790c8c61e846480c52b325f48c325cc04033fe656b2f8f,85000,"Cloudflare, Inc.",www.cloudflare.com,cloudflare,['Pornography']
f2358f5c095ea29f027807572a140b98ae826a1301a88ce494b8d01d4330b260,19000,NOT_DC,NOT_DC,NOT_DC,['Auctions']
5f2e98d07ec2681aa03a730b15f5b805d4dc3c775f69f86e6ba143baeb1c1fae,5000,NOT_DC,NOT_DC,NOT_DC,"['Video Sharing', 'Streaming Video']"
0a83bc975bfc694825f9acd8457c0110c769b9cb7781decf107339b12d6faf81,88000,"DigitalOcean, LLC",www.digitalocean.com,digitalocean,['News/Media']
008c602df5ef0b320dd33bd8a5985a8dad7f0f879c0487d54a3bd6b553243ca5,99000,B S B - Service GmbH,server4you.com,server4you service,['Sports']
3a7969e3745f7c09827f065400ac61ecd127907f6330d3341040757162a7706c,14000,alibaba,NOT_DC,alibaba,['Research/Reference']
b234e5580995f3801ceff2869aef0cb92a06501abcf837981d2d2a92a9964d51,90000,NOT_DC,NOT_DC,NOT_DC,['News/Media']
4ab3d9589d84d0183af3fef3450adc086cc6971866187064fec5f7a861bb3cea,46000,OVH SAS,proof.ovh.net,ovh proof,['Streaming Video']
9ac6b85a0ba0c20c9b6bcc5aa5894cd97fe33d83b8d4cbbcf62c683ba485bb45,48000,digitalocean,NOT_DC,digitalocean,['Research/Reference']
7e31d35ed82999987a9c8209e6df3722e8427f7710948155c0c0d7b55bf63eb5,81000,Amazon AWS,NOT_DC,amazon aws,['Educational Institutions']
0bf8a91547f82c3307d7d1a69af0c804b6cbd23e54c22ba741a723199c989797,82000,NOT_DC,NOT_DC,NOT_DC,['News/Media']
02ae7e1ff66446dcf9fae528ca456ddb26bca081510ecfd3abcf5f6435fed75f,98000,cloudflare,NOT_DC,cloudflare,['Unknown()']
1dd01e42a50fbf111bcfd7efb8b0213be4d83d0936d32937e67303746be137d5,71000,"Cloudflare, Inc.",www.cloudflare.com,cloudflare,['Unknown()']
1b54fff55702616ac91287516519f322f0a5a298b235dd1cc0f0cc53e3c4f2a4,77000,SAGLAYICI Teknoloji Bilisim Yayincilik Hiz. Ticaret Ltd. Sti.,saglayici.com,sti teknoloji,['Sports']
5bbccba9ba8f5d4cd0512c2758888b34f035ab6d4a34ff1e09f841f5572bf0d4,62000,B S B - Service GmbH,server4you.com,server4you service,['News/Media']
37cc5a68fb536367969bb1d565deb7406735d60a45bb1806480917f9f86458bb,18000,cloudflare,NOT_DC,cloudflare,['Software/Technology']
166962aa3eb91e5d495d52789cef6a344a4364eb7f85ee379c9a4fabe14008f4,53000,OVH SAS,proof.ovh.net,ovh proof,['Unknown()']
166520d28845dfceb560a8ab1772a8a57d9f846d6674116a70a0fc623a3ffcce,58000,NOT_DC,NOT_DC,NOT_DC,['Pornography']
25fc25945cd4f53ca14a542a950ecfc4ee89ba908a201466e31d11f910a1e490,43000,Amazon AWS,NOT_DC,amazon aws,['Games']
8dfc7ca40ac66e1ef35631bc2cd5ca71d5863b8e52728d51730b012c79bc7b0b,98000,"Handy Networks, LLC",wehostwebsites.com,wehostwebsites networks,['Software/Technology']
fb2b9fb17d7a47e4578d040ebcc2df502eec4f7e64626740963a18689a55a72e,95000,NOT_DC,NOT_DC,NOT_DC,['Ecommerce/Shopping']
191ec6d698983a3f4c921aad4d1762fc06cd05fee5b6b45ed4bd357f7816c034,90000,NOT_DC,NOT_DC,NOT_DC,['Unknown()']
52850ac6fbfef415fff9061668ae6c23f9602a6227dcce5b054f24a12fd7e242,18000,PrivateSystems Networks,privatesystems.net,privatesystems networks,['Sports']
e4b347adfb74764d37993e48a994fee7242d6df09950de3e6546d9eb9696818a,95000,Unified Layer,www.unifiedlayers.com,unified unifiedlayers,['Health and Medicine']
eef559603fb2c9a10c730fab78eb06e7905db2bc2d948fb2cc8eb8d3a506e1b6,93000,linode.akamai.com,NOT_DC,akamai linode,['Pornography']
cc7f7a1e67b15a8bf0a559ef7140eabfce6281def71d3446afcb6a37c9e5ef76,94000,cloudflare,NOT_DC,cloudflare,['Games']
94950edca5cb91a3a347612e9136aa0b13b3f74031aaa18778a7c778384c9566,96000,"Cloudflare, Inc.",www.cloudflare.com,cloudflare,['News/Media']
45ac49b0113649e72e8ed5e26733a28192f2a52238b28b896a45c231caed1204,11000,NOT_DC,NOT_DC,NOT_DC,['Sports']
f5a99cba1912fec2245c39372788dc1c7902ef667e227327b8f6f2cdf2b5cf95,25000,linode.akamai.com,NOT_DC,akamai linode,['Business Services']
37330fbdaa8d3559f1174c11a959b6b0bdee9df3c3b3521a3c058b17f4bc5f25,65000,Edgecast Inc.,edg.io,edg io,"['Webmail', 'Software/Technology', 'Search Engines', 'Business Services', 'Portals']"
9b2d5b4678781e53038e91ea5324530a03f27dc1d0e5f6c9bc9d493a23be9de0,58000,,,,['Research/Reference']
8c312b7bdaa7d1f3b4b81cc0d98ca431f0d43d44b9f09f0b4aa848e6a2910e1d,9000,cloudflare,NOT_DC,cloudflare,['Software/Technology']
c844188559f647434c72b3c427267eb90032045d67070eb9ded087de4e15ff80,23000,Unitas Global,unitasglobal.com,unitasglobal unitas,"['Politics', 'News/Media']"
764ed42be4c28ceab219562be56110103262e9d3d56b2d4b11c527e28c73a23c,38000,NOT_DC,NOT_DC,NOT_DC,['Business Services']
8bd9add91188b63054ada91e420a47a2d1cd4a3958151e591cfb5dbb03ba64f9,6000,NOT_DC,NOT_DC,NOT_DC,"['Automotive', 'Ecommerce/Shopping']"
1dffc6b6bb45e35e9640784f5dfe8e2aeb6023334035dec70478f2a57a14b3f4,67000,NOT_DC,NOT_DC,NOT_DC,['Ecommerce/Shopping']
91b2b2785d5c1469e43e232afc32cdd76c09d2b8decebbcf77b08f4240b555eb,68000,Amazon AWS,NOT_DC,amazon aws,['News/Media']
75b763365c69a635347e1d8224f8f06e8f7393f2f9e0fab1e249d3ea1f751808,25000,NOT_DC,NOT_DC,NOT_DC,['News/Media']
7775a224c9098741b9d66b700230c7425e6ee59efddd9107472f357ab9344f87,10000,NOT_DC,NOT_DC,NOT_DC,['News/Media']
ddeea61a69c9482c612634e9cdae6013bc51058abcc04c4d6af44d7c233fa05c,72000,"Techie Hosting, Inc.",www.techiemedia.com,techiemedia techie,['Weapons']
acc32d49d5becc2531ca4feb78868f9f36220110b84493f4137e051693614582,37000,NOT_DC,NOT_DC,NOT_DC,['Ecommerce/Shopping']
12ca17b49af2289436f303e0166030a21e525d266e209267433801a8fd4071a0,99000,NOT_DC,NOT_DC,NOT_DC,['Society and Culture']
0c472390728fbcb1b3893f2a0f8d6fb0df2114fb804b0166080fa83d5e96fbe8,8000,"Cloudflare, Inc.",www.cloudflare.com,cloudflare,['Illegal Downloads']
29f1a5ff3dcd3fc9a9a21512d4825a1828696f73403c2259c40e92befd9b589e,65000,cloudflare,NOT_DC,cloudflare,['Unknown()']
f429281e73534295d599be84338b1b8e7fb62144800bfe73e074a84cba143c96,88000,XSERVER Inc.,xserver.ua,ua xserver,['Unknown()']
9b2d5b4678781e53038e91ea5324530a03f27dc1d0e5f6c9bc9d493a23be9de0,70000,,,,['Sports']
5cc8bdd97d34fce641d247f42ea44a1fb89220a8d8b6845a92a4178c4aa09e68,7000,OVH SAS,proof.ovh.net,ovh proof,['Sports']
228e09089fd71aea07998bc6162d4459126de6d23f59f456b59af2a0c913018a,58000,KAGOYA JAPAN Inc.,www.kagoya.jp,japan kagoya,"['Pornography', 'Business Services']"
959a90f93f4269aafe2388f0721e3d1dfa25c09d130e6fc7e2b070ce920c0ee2,52000,Beyond.pl Sp. z o.o. - Network Department,www.beyond.pl,beyond sp,['Health and Medicine']
993791371d17dc8d3b7db47bda99c3a927a43b0469058bac317396354a2c071a,1000,Amazon AWS,NOT_DC,amazon aws,"['Health and Fitness', 'Health and Medicine']"
af85b0312a4fc33c3902f14a83527312b062b8c30bfe44478b2a4861a5bab033,47000,cloudflare,NOT_DC,cloudflare,['Advertisements']
0a69c562815a5da8f7c50f24a689d957ca594f3e0b803ba82bac9d5d451ef6c5,81000,NOT_DC,NOT_DC,NOT_DC,['Non-Profits']
93c3ec3adc110ff2550c121fe68c3e006488b1fa11032782ec4bd6d7e20d965a,27000,"GoDaddy.com, LLC",godaddy.com,godaddy,['Software/Technology']
f6bc017fa599df69b0504e0121a434690e5e521a45ee6095e4e147fc68e0c35a,87000,cloudflare,NOT_DC,cloudflare,['Real Estate']
ac194edeb977e30a5a304c097be1d329295554e9eafacd6451f8f0d8e6f93f1a,24000,Hetzner Online GmbH,www.hetzner.com,online hetzner,['Travel']
9f195474861b6292fa7c99bcc20802df5515e967327aa94ecd7fec3e77388551,76000,OVH SAS,proof.ovh.net,ovh proof,['News/Media']
9b2d5b4678781e53038e91ea5324530a03f27dc1d0e5f6c9bc9d493a23be9de0,22000,,,,['Ecommerce/Shopping']
cd34a6c692c274accb0879a2a55d0b24997e281c5311a74fc10709be21faf93d,74000,cloudflare,NOT_DC,cloudflare,['Dating']
5a8dc1147f10207ceec43b25fc505518895685844ef156f07e55251314349213,40000,"Cloudflare, Inc.",www.cloudflare.com,cloudflare,"['Pornography', 'Regional Restricted Sites (Germany)']"
0f151ee604e865bb0139426e70dca50d1d990db5ff4a24c6a79244c406df771b,89000,Accretive Networks,accretivetg.com,networks accretive,"['Nudity', 'Pornography']"
19f3a5e623272b106999bcfb1638be1df4f4d23f0e3cbe4968cb79eb231ce20c,75000,NOT_DC,NOT_DC,NOT_DC,"['Streaming Audio', 'Radio']"
6ad39f07c350f87caf332716255c5fb6026a8c5b49138c00aafbe2e8f5e3f772,4000,Host Europe GmbH,www.hosteurope.de,host europe,['Software/Technology']
c33fe667a4ddfe8691259a2672164a313f92c9216945001c473938803931374c,67000,NOT_DC,NOT_DC,NOT_DC,['News/Media']
fb2b9fb17d7a47e4578d040ebcc2df502eec4f7e64626740963a18689a55a72e,24000,NOT_DC,NOT_DC,NOT_DC,"['Software/Technology', 'Ecommerce/Shopping']"
02cb1514c0100968d15853c5a1c8c39187a41c6af15c889c67276fa4ea283120,4000,NOT_DC,NOT_DC,NOT_DC,"['Financial Institutions', 'Business Services']"
f60101edf750c6a2bc9ddd65b1c3008840ce29392324f4db015551986eb7fe1c,15000,NOT_DC,NOT_DC,NOT_DC,['Freeware and Shareware']
6d6113f5a121e8ee5544893f45ad29d61fb44f5a1807bf0dd8b52410e828280a,48000,Amazon AWS,NOT_DC,amazon aws,['Ecommerce/Shopping']
454f67eb6fc58bc2e5cc312bb8c593a01874434b0cca653830adef42b3d9221d,42000,NHN Techorus Corp.,nhn-techorus.com,techorus corp,['Entertainment']
d7f861b9dbb34df4d3ddd160b5af3fc8aaca72c058eb496e42c082b1b405a700,1000,"Cloudflare, Inc.",www.cloudflare.com,cloudflare,"['P2P/File sharing', 'Regional Restricted Sites (Italy)', 'File Storage']"
761a983c4195498ae808033a6c74fdaab6b20327cd367f003b204629cd4aae06,26000,NOT_DC,NOT_DC,NOT_DC,"['Automotive', 'Forums/Message boards']"
1e53d0fa1db6fb550f7a26d979b9963b1d115151f6020f4aabaf7b9d729b17b7,38000,CDNetworks,www.cdnetworks.com,cdnetworks,"['Streaming Video', 'Video Sharing']"
6b25f2c4231670b42b0c03c78747455d56d960ea0203aecc657398102ff2cc5a,45000,"Beijing CNISP Technology Co., Ltd",www.cnispgroup.com,cnisp co,['Sports']
a89c177623a2083498f7c2277789b00a133865c9d665cf075a4e0b7e1bd9ebb9,54000,"Leaseweb USA, Inc.",us.leaseweb.com,leaseweb us,['Pornography']
8f6502b30ffb8c5a7ece9503ee9b31c8f3d9fdb32428adfac81500b3e616d2f6,24000,OVH SAS,proof.ovh.net,ovh proof,['Health and Medicine']
d6f2a9487f8cee3f9425f8855039dc6559fe281c2f2bfd6b9da709af9090036f,24000,NOT_DC,NOT_DC,NOT_DC,['Financial Institutions']
d0e3413749a7b0dfec9cd2e374936179937cd110c994b8ff1d6a99fa62c2616a,88000,Amazon AWS,NOT_DC,amazon aws,['Entertainment']
3ca00657ab8e4a2c3219e72294d3f41fa7e8f12412d6afef501c77074f585d2b,92000,Amazon AWS,NOT_DC,amazon aws,['Ecommerce/Shopping']
56e770b73eec9d7ed6b12957d5e8e4d30532867183cc6ba81bfdee3b9b24a7b0,44000,cloudflare,NOT_DC,cloudflare,['Entertainment']
ca507eb911f64df84e1c32a861229606f07c8e5f35d923fc34349bbe32faf0b3,47000,Amazon AWS,NOT_DC,amazon aws,['Unknown()']
c08448b50c0cc37e00dd2b52784d402abf934c4d70c1875c7d52336b2d81448d,47000,Serverel Inc.,serverel.com,serverel,['Unknown()']
e1d120ff0ee46a32f03768e0d77aeed6d032997b3b50e4e8908596705d903a2d,57000,cloudflare,NOT_DC,cloudflare,['News/Media']
9b2d5b4678781e53038e91ea5324530a03f27dc1d0e5f6c9bc9d493a23be9de0,36000,,,,['Unknown()']
d344ae53d2f2973dbe5c17cafb57a70e9ee3a530653c3dfa3c4a5ea35e615b2c,81000,"ACTIVE 24, s.r.o.",www.active24.cz,active24 active,['Software/Technology']
d8db5e8906b59baaf5aecad004f8693e4948bd0c416e96dd095a888d29b4c760,1000,NOT_DC,NOT_DC,NOT_DC,['Ecommerce/Shopping']
831f8c370d870d494a6fca28c74c7c5cb15714c5e5068818c98d28ac3ade1656,63000,Amazon AWS,NOT_DC,amazon aws,['DIY Projects']
4f32eb40620ddb877e9c18378ddc7c7391773e3a76b89332c3291382bd73ca36,63000,SAKURA Internet Inc.,www.sakura.ad.jp,sakura internet,['Travel']
0d2c90517c5b4529ab535d0649b214a753445e56d20204dd09503d6eb67fc6f3,8000,"Automattic, Inc",automattic.com,automattic,"['Blogs', 'Forums/Message boards', 'Science and Technology', 'Research/Reference', 'Software/Technology']"
19db4d9146181e2f4d9fb9a09310eda1d12dcdcd8478827e926d618c83b5d706,7000,Akamai International B.V.,www.akamai.com,akamai international,"['Business Services', 'Travel']"
dff0a3dee90e1828a55c321e36c2f41596a4712c2873abb676d3a62bd13a74ea,94000,cloudflare,NOT_DC,cloudflare,['Business Services']
0bb9089b9c233daadb0c5ae2032a325696f2e4c56f81358c5b17a97118af2e0e,61000,NOT_DC,NOT_DC,NOT_DC,['Infrastructure']
c3a33f420418a01a76d4c299874dc8eb7d907c5c5710307367dab54e0f16db97,65000,OVH Hispano,www.ovh.com,hispano ovh,['Society and Culture']
1a3553e0d1b4f76830386d4b94f7155d0f0fc57c6a949fe0c1b6ef5af515edc7,99000,"Cloudflare, Inc.",www.cloudflare.com,cloudflare,['Unknown()']
cd5e0b05195b73d9214649e5ab86475a0eb450dfe57da782fedb7ca35148c408,6000,Ivanov Vitaliy Sergeevich,xserver.ua,ivanov sergeevich,"['File Storage', 'File Transfer Services']"
fb79a74bf77421a9fc4fe778f068f5c9ce52bb0e2c4dcd55e56bfec261914545,70000,Aruba S.p.A.,www.aruba.it,aruba it,['News/Media']
ae4376df676272a477398aaeeffbd2784d1fddeecbd8cb8d8fa791876e997356,9000,"Akamai Technologies, Inc.",www.akamai.com,akamai,"['Television', 'Sports']"
54967694572d714c9b48897612f5f26a714e4ad99ddea5882c4cfaf8771b9da2,37000,linode.akamai.com,NOT_DC,akamai linode,['Software/Technology']
ca9e3de1d858adaadcc9d60703cc44f15908358107523bbd4e0dedeace166b70,56000,"BroadbandONE, LLC",365datacenters.com,365datacenters broadbandone,['Educational Institutions']
2667971ffb3eb9105306069146437dd1cdb8d6c040a1616c089f21e840c1ad6e,99000,LayerHost,www.layerhost.com,layerhost,['Games']
aa491b82eff1c53394a1a9bed0853919fd0b048853da00f30490b22e18581a62,76000,iCloud Private Relay,NOT_DC,icloud private,['Research/Reference']
56618c8f37c52ba0a935a96c6f6113260d9b5810881840d336eeec0e53bd9159,80000,"Cloudflare, Inc.",www.cloudflare.com,cloudflare,['Software/Technology']
918331b300383d336c2b81af432830288a6c06904a6c00ba002b8104470f7ad1,21000,Amazon AWS,NOT_DC,amazon aws,['Automotive']
341ea42a3ee727f201c298750e5fd9ece76d4ee27ce76a2f7e9ca34f6d5a2a65,23000,Hetzner Online GmbH,www.hetzner.com,online hetzner,['Health and Medicine']
9b2d5b4678781e53038e91ea5324530a03f27dc1d0e5f6c9bc9d493a23be9de0,48000,,,,['Illegal Downloads']
9b2d5b4678781e53038e91ea5324530a03f27dc1d0e5f6c9bc9d493a23be9de0,79000,,,,['SaaS and B2B']
44765609d6593229226f66882469d731217de02ca98a9b4b72c03bd1d167ad9d,2000,Microsoft Corporation,azure.microsoft.com,microsoft azure,"['Business Services', 'Software/Technology']"
b872b2309cec0775aa234365807cfddf08f529c1488091fdbbbc8d9a58617732,75000,FINDWORKS,oncloud.fr,findworks fr,['Travel']
